matchId,teamId,win,meta_gameDurationMin,meta_gameVersion,meta_queueId,X_TOP_AllyChampId,X_TOP_EnemyChampId,X_TOP_SummonerA,X_TOP_SummonerB,X_TOP_SS_CLEANSE,X_TOP_SS_EXHAUST,X_TOP_SS_FLASH,X_TOP_SS_GHOST,X_TOP_SS_HEAL,X_TOP_SS_SMITE,X_TOP_SS_TELEPORT,X_TOP_SS_CLARITY,X_TOP_SS_IGNITE,X_TOP_SS_BARRIER,X_TOP_SS_SNOWBALL,X_TOP_Keystone,Post_TOP_GoldDiff_5,Post_TOP_XpDiff_5,Post_TOP_CsDiff_5,Post_TOP_GoldDiff_10,Post_TOP_XpDiff_10,Post_TOP_CsDiff_10,Post_TOP_GoldDiff_15,Post_TOP_XpDiff_15,Post_TOP_CsDiff_15,Post_TOP_GoldDiff_20,Post_TOP_XpDiff_20,Post_TOP_CsDiff_20,Post_TOP_EarlyTakedowns_15,Post_TOP_LaneCsBefore10,Post_TOP_DmgTotalPM,Post_TOP_DmgTurretPM,Post_TOP_DmgObjPM,Post_TOP_VisionScorePM,Post_TOP_KillParticipation,X_JUNGLE_AllyChampId,X_JUNGLE_EnemyChampId,X_JUNGLE_SummonerA,X_JUNGLE_SummonerB,X_JUNGLE_SS_CLEANSE,X_JUNGLE_SS_EXHAUST,X_JUNGLE_SS_FLASH,X_JUNGLE_SS_GHOST,X_JUNGLE_SS_HEAL,X_JUNGLE_SS_SMITE,X_JUNGLE_SS_TELEPORT,X_JUNGLE_SS_CLARITY,X_JUNGLE_SS_IGNITE,X_JUNGLE_SS_BARRIER,X_JUNGLE_SS_SNOWBALL,X_JUNGLE_Keystone,Post_JUNGLE_GoldDiff_5,Post_JUNGLE_XpDiff_5,Post_JUNGLE_CsDiff_5,Post_JUNGLE_GoldDiff_10,Post_JUNGLE_XpDiff_10,Post_JUNGLE_CsDiff_10,Post_JUNGLE_GoldDiff_15,Post_JUNGLE_XpDiff_15,Post_JUNGLE_CsDiff_15,Post_JUNGLE_GoldDiff_20,Post_JUNGLE_XpDiff_20,Post_JUNGLE_CsDiff_20,Post_JUNGLE_EarlyTakedowns_15,Post_JUNGLE_JgCsBefore10,Post_JUNGLE_EnemyJgInvades,Post_JUNGLE_DmgTotalPM,Post_JUNGLE_DmgTurretPM,Post_JUNGLE_DmgObjPM,Post_JUNGLE_VisionScorePM,Post_JUNGLE_KillParticipation,X_MIDDLE_AllyChampId,X_MIDDLE_EnemyChampId,X_MIDDLE_SummonerA,X_MIDDLE_SummonerB,X_MIDDLE_SS_CLEANSE,X_MIDDLE_SS_EXHAUST,X_MIDDLE_SS_FLASH,X_MIDDLE_SS_GHOST,X_MIDDLE_SS_HEAL,X_MIDDLE_SS_SMITE,X_MIDDLE_SS_TELEPORT,X_MIDDLE_SS_CLARITY,X_MIDDLE_SS_IGNITE,X_MIDDLE_SS_BARRIER,X_MIDDLE_SS_SNOWBALL,X_MIDDLE_Keystone,Post_MIDDLE_GoldDiff_5,Post_MIDDLE_XpDiff_5,Post_MIDDLE_CsDiff_5,Post_MIDDLE_GoldDiff_10,Post_MIDDLE_XpDiff_10,Post_MIDDLE_CsDiff_10,Post_MIDDLE_GoldDiff_15,Post_MIDDLE_XpDiff_15,Post_MIDDLE_CsDiff_15,Post_MIDDLE_GoldDiff_20,Post_MIDDLE_XpDiff_20,Post_MIDDLE_CsDiff_20,Post_MIDDLE_EarlyTakedowns_15,Post_MIDDLE_LaneCsBefore10,Post_MIDDLE_DmgTotalPM,Post_MIDDLE_DmgTurretPM,Post_MIDDLE_DmgObjPM,Post_MIDDLE_VisionScorePM,Post_MIDDLE_KillParticipation,X_BOTTOM_AllyChampId,X_BOTTOM_EnemyChampId,X_BOTTOM_SummonerA,X_BOTTOM_SummonerB,X_BOTTOM_SS_CLEANSE,X_BOTTOM_SS_EXHAUST,X_BOTTOM_SS_FLASH,X_BOTTOM_SS_GHOST,X_BOTTOM_SS_HEAL,X_BOTTOM_SS_SMITE,X_BOTTOM_SS_TELEPORT,X_BOTTOM_SS_CLARITY,X_BOTTOM_SS_IGNITE,X_BOTTOM_SS_BARRIER,X_BOTTOM_SS_SNOWBALL,X_BOTTOM_Keystone,Post_BOTTOM_GoldDiff_5,Post_BOTTOM_XpDiff_5,Post_BOTTOM_CsDiff_5,Post_BOTTOM_GoldDiff_10,Post_BOTTOM_XpDiff_10,Post_BOTTOM_CsDiff_10,Post_BOTTOM_GoldDiff_15,Post_BOTTOM_XpDiff_15,Post_BOTTOM_CsDiff_15,Post_BOTTOM_GoldDiff_20,Post_BOTTOM_XpDiff_20,Post_BOTTOM_CsDiff_20,Post_BOTTOM_EarlyTakedowns_15,Post_BOTTOM_LaneCsBefore10,Post_BOTTOM_DmgTotalPM,Post_BOTTOM_DmgTurretPM,Post_BOTTOM_DmgObjPM,Post_BOTTOM_VisionScorePM,Post_BOTTOM_KillParticipation,X_UTILITY_AllyChampId,X_UTILITY_EnemyChampId,X_UTILITY_SummonerA,X_UTILITY_SummonerB,X_UTILITY_SS_CLEANSE,X_UTILITY_SS_EXHAUST,X_UTILITY_SS_FLASH,X_UTILITY_SS_GHOST,X_UTILITY_SS_HEAL,X_UTILITY_SS_SMITE,X_UTILITY_SS_TELEPORT,X_UTILITY_SS_CLARITY,X_UTILITY_SS_IGNITE,X_UTILITY_SS_BARRIER,X_UTILITY_SS_SNOWBALL,X_UTILITY_Keystone,Post_UTILITY_GoldDiff_5,Post_UTILITY_XpDiff_5,Post_UTILITY_CsDiff_5,Post_UTILITY_GoldDiff_10,Post_UTILITY_XpDiff_10,Post_UTILITY_CsDiff_10,Post_UTILITY_GoldDiff_15,Post_UTILITY_XpDiff_15,Post_UTILITY_CsDiff_15,Post_UTILITY_GoldDiff_20,Post_UTILITY_XpDiff_20,Post_UTILITY_CsDiff_20,Post_UTILITY_EarlyTakedowns_15,Post_UTILITY_LaneCsBefore10,Post_UTILITY_DmgTotalPM,Post_UTILITY_DmgTurretPM,Post_UTILITY_DmgObjPM,Post_UTILITY_VisionScorePM,Post_UTILITY_KillParticipation,Feat_Team_Spread_5,Feat_Team_GroupedRatio_5,Feat_Team_MaxPairDist_5,Feat_Team_Spread_10,Feat_Team_GroupedRatio_10,Feat_Team_MaxPairDist_10,Feat_Team_Spread_15,Feat_Team_GroupedRatio_15,Feat_Team_MaxPairDist_15,Feat_Team_Spread_20,Feat_Team_GroupedRatio_20,Feat_Team_MaxPairDist_20,Feat_Jungle_LanePresenceTop_2_14,Feat_Jungle_LanePresenceMid_2_14,Feat_Jungle_LanePresenceBot_2_14,Label_JungleFocusLane_2_14,Feat_Jungle_TopsidePresence_2_14,Feat_Jungle_BotsidePresence_2_14,Label_JungleMapSideFocus_2_14,Feat_FirstDragonTime_s,Feat_FirstGrubsTime_s,Feat_FirstHeraldTime_s,Feat_FirstTowerTime_s,Feat_Dragons_0_14,Feat_Grubs_0_14,Feat_Heralds_0_14,Feat_Objectives_0_14,Feat_Kills_0_14,Feat_Kills_14_25,Feat_Fights_0_14,Feat_PickRatio_0_14,Feat_TeamfightRatio_0_14,Feat_AvgKillsPerFight_0_14,Feat_AvgUniqParticipants_0_14,Feat_FirstFightTime_0_14_s,Feat_FirstFightType_0_14,Feat_Fights_14_25,Feat_PickRatio_14_25,Feat_TeamfightRatio_14_25,Feat_AvgKillsPerFight_14_25,Feat_AvgUniqParticipants_14_25,Feat_Fights_0_25,Feat_PickRatio_0_25,Feat_TeamfightRatio_0_25,Feat_AvgKillsPerFight_0_25,Feat_AvgUniqParticipants_0_25,Feat_TowerKills_TOP_0_14,Feat_TowerKills_TOP_14_25,Feat_Plates_TOP_0_14,Feat_TowerKills_MID_0_14,Feat_TowerKills_MID_14_25,Feat_Plates_MID_0_14,Feat_TowerKills_BOT_0_14,Feat_TowerKills_BOT_14_25,Feat_Plates_BOT_0_14,Label_FirstMajorObjective_0_14,Label_ObjectivePriority_0_14,Label_SkirmishStyle_0_25,Label_FirstFightType_0_14,Label_TowerPlan_14_25,Label_LanePressureBias_0_14,Label_Tempo_0_20,Label_Grouping_15,Label_Snowball_0_14,Post_Team_Dragons,Post_Team_Barons,Post_Team_Towers,Post_Team_Inhibitors,Post_Team_RiftHeralds,Post_Team_VoidGrubs,Post_Team_ElderDragons
EUW1_7737179065,100,0,21.3,16.3.745.7600,420,904,17,4,14,0,0,1,0,0,0,0,0,1,0,0,8010,-286,-118,1,-1097,-861,-12,-2348,-2436,-35,-3229,-2301,-24,1,73,402.0657276995305,0.0,7.746478873239436,0.6103286384976525,0.143,121,64,4,11,0,0,1,0,0,1,0,0,0,0,0,8369,-36,64,5,-542,-409,2,-1611,-1823,-15,-2553,-1522,-14,3,58,31,426.0093896713615,0.0,388.07511737089203,0.5633802816901409,0.571,517,134,4,14,0,0,1,0,0,0,0,0,1,0,0,8112,-388,-39,-8,-1488,-630,-21,-2685,-1802,-46,-5384,-4235,-87,1,53,259.38967136150234,126.8544600938967,126.8544600938967,0.4694835680751174,0.143,67,21,4,21,0,0,1,0,0,0,0,0,0,1,0,8005,672,136,11,775,282,23,418,-301,9,-2168,-2223,-4,3,87,336.24413145539904,90.4225352112676,90.4225352112676,0.3755868544600939,0.429,111,267,4,14,0,0,1,0,0,0,0,0,1,0,0,8439,268,447,1,114,428,6,-300,626,4,-1484,-1016,4,3,11,243.7089201877934,0.0,0.0,1.0328638497652582,0.429,4858.97685670007,0.0,13819.8692468489,5986.1853152200665,0.0,14894.077346381682,4689.26469010968,0.0,12770.157281725234,2228.4712405205005,0.6,7660.009921664593,0.3076923076923077,0.5384615384615384,0.15384615384615385,MID,0.3076923076923077,0.15384615384615385,TOPSIDE,,555.321,,1264.776,0,3,0,3,5,2,5,0.6,0.4,1.8,4.0,90.305,PICK,2,0.0,1.0,4.0,7.0,7,0.42857142857142855,0.5714285714285714,2.4285714285714284,4.857142857142857,0,0,0,0,0,0,0,1,0,GRUBS,GRUBS_HERALD,MIXED,PICK,SPLIT_1_3_1,NEUTRAL,MID,SPLIT,YES,0,0,1,0,0,3,0
EUW1_7737179065,200,1,21.3,16.3.745.7600,420,17,904,4,14,0,0,1,0,0,0,0,0,1,0,0,8005,286,118,-1,1097,861,12,2348,2436,35,3229,2301,24,5,85,965.5868544600938,580.2816901408451,580.2816901408451,0.5164319248826291,0.276,64,121,4,11,0,0,1,0,0,1,0,0,0,0,0,8010,36,-64,-5,542,409,-2,1611,1823,15,2553,1522,14,11,60,25,890.8450704225352,323.99061032863847,1441.2206572769953,0.8450704225352113,0.655,134,517,4,12,0,0,1,0,0,0,1,0,0,0,0,8369,388,39,8,1488,630,21,2685,1802,46,5384,4235,87,7,74,991.2206572769953,464.037558685446,495.0234741784037,0.4694835680751174,0.483,21,67,4,21,0,0,1,0,0,0,0,0,0,1,0,8005,-672,-136,-11,-775,-282,-23,-418,301,-9,2168,2223,4,6,64,664.3192488262911,457.69953051643193,509.20187793427226,0.8450704225352113,0.483,267,111,4,7,0,0,1,0,1,0,0,0,0,0,0,8214,-268,-447,-1,-114,-428,-6,300,-626,-4,1484,1016,-4,9,5,307.9342723004695,42.30046948356807,42.30046948356807,2.488262910798122,0.655,4947.344300065134,0.0,13668.654835059668,4481.718736601456,0.0,11349.93167380315,4634.610865993744,0.0,13662.469030157034,2090.2436838386716,0.8,6919.396288694556,0.15384615384615385,0.46153846153846156,0.38461538461538464,NEUTRAL,0.15384615384615385,0.38461538461538464,BOTSIDE,598.711,,1082.109,900.576,1,0,0,1,16,13,10,0.6,0.3,1.8,4.5,172.057,PICK,6,0.3333333333333333,0.6666666666666666,2.5,5.833333333333333,16,0.5,0.4375,2.0625,5.0,0,3,3,0,4,2,0,2,2,DRAGON,DRAGONS,MIXED,PICK,SPLIT_1_3_1,NEUTRAL,MID,SPLIT,NO,2,0,10,1,1,0,0
EUW1_7736177354,100,1,25.516666666666666,16.3.745.7600,420,893,19,4,14,0,0,1,0,0,0,0,0,1,0,0,8112,630,567,13,1225,984,30,3485,3470,61,4875,4973,75,7,83,1447.0150228608752,706.4402351404311,706.4402351404311,1.0581319399085565,0.486,91,76,4,11,0,0,1,0,0,1,0,0,0,0,0,8369,-60,-261,-9,-383,-359,-6,-1614,-975,-13,341,675,9,8,68,22,766.5578053559765,17.36120182887002,1637.1652514696277,0.9797517962116264,0.432,246,63,4,14,0,0,1,0,0,0,0,0,1,0,0,8112,-40,106,-2,161,30,-1,906,209,5,1222,509,11,5,83,771.652514696277,508.56956237753104,526.7537557152189,0.3527106466361855,0.324,143,51,4,12,0,0,1,0,0,0,1,0,0,0,0,8229,90,-32,-4,-256,12,-12,1085,702,8,1276,1026,8,8,76,972.4232527759634,166.28347485303723,399.58197256694973,0.744611365120836,0.486,111,43,4,14,0,0,1,0,0,0,0,0,1,0,0,8439,241,-88,-2,323,7,6,496,514,-3,969,1345,-9,7,21,377.90986283474854,52.94578706727629,100.24820378837362,3.1352057478772046,0.432,5483.721337236707,0.2,15473.331961798016,4311.310039072334,0.4,14484.87128006321,4023.63530715455,0.4,14879.278645149436,2486.464589770224,0.6,6974.726159499024,0.23076923076923078,0.15384615384615385,0.6153846153846154,BOT,0.23076923076923078,0.6153846153846154,BOTSIDE,639.312,510.018,,837.172,1,3,0,4,14,20,9,0.4444444444444444,0.4444444444444444,2.7777777777777777,5.0,103.601,PICK,10,0.5,0.4,2.0,4.8,19,0.47368421052631576,0.42105263157894735,2.3684210526315788,4.894736842105263,1,2,3,0,4,2,0,3,1,GRUBS,GRUBS_HERALD,MIXED,PICK,SPLIT_1_3_1,NEUTRAL,FAST,SPLIT,YES,3,1,11,3,0,3,0
EUW1_7736177354,200,0,25.516666666666666,16.3.745.7600,420,19,893,4,21,0,0,1,0,0,0,0,0,0,1,0,8008,-630,-567,-13,-1225,-984,-30,-3485,-3470,-61,-4875,-4973,-75,1,53,385.16002612671457,99.22926192031352,99.22926192031352,0.666231221423906,0.154,76,91,4,11,0,0,1,0,0,1,0,0,0,0,0,8128,60,261,9,383,359,6,1614,975,13,-341,-675,-9,9,76,5,518.2887001959504,0.0,0.0,0.9797517962116264,0.769,63,246,4,14,0,0,1,0,0,0,0,0,1,0,0,8229,40,-106,2,-161,-30,1,-906,-209,-5,-1222,-509,-11,4,84,416.90398432397126,58.158066623122146,58.158066623122146,0.47028086218158066,0.462,51,143,4,21,0,0,1,0,0,0,0,0,0,1,0,8008,-90,32,4,256,-12,12,-1085,-702,-8,-1276,-1026,-8,5,88,598.0013063357283,101.5022860875245,101.5022860875245,0.27433050293925537,0.462,43,111,4,7,0,0,1,0,1,0,0,0,0,0,0,8214,-241,88,2,-323,-7,-6,-496,-514,3,-969,-1345,9,3,13,278.83736120182886,33.1939908556499,33.1939908556499,2.5081645983017635,0.385,4319.285192737438,0.2,13954.937764103428,4449.081425076545,0.0,14133.152514566595,4604.7755024002545,0.2,14111.896045535483,3122.7375284433483,0.4,10955.109949242864,0.38461538461538464,0.15384615384615385,0.46153846153846156,NEUTRAL,0.38461538461538464,0.46153846153846156,NEUTRAL,,,,,0,0,0,0,6,6,6,0.16666666666666666,0.6666666666666666,3.6666666666666665,6.0,345.768,TEAMFIGHT,2,0.0,1.0,4.0,8.0,8,0.125,0.75,3.75,6.5,0,0,0,0,0,0,0,0,1,NONE,NONE,TEAMFIGHT,TEAMFIGHT,STANDARD,NEUTRAL,SLOW,SPLIT,NO,0,0,0,0,0,0,0
EUW1_7736125834,100,1,25.866666666666667,16.3.745.7600,420,126,19,4,14,0,0,1,0,0,0,0,0,1,0,0,8369,1215,680,14,874,487,21,1704,1763,36,631,422,31,5,76,840.5412371134021,506.0953608247423,794.1881443298969,0.9664948453608248,0.244,131,91,4,11,0,0,1,0,0,1,0,0,0,0,0,8010,380,355,8,560,661,21,755,1385,19,1179,2131,33,8,86,22,602.0876288659794,350.21907216494844,2454.8969072164946,0.7731958762886598,0.415,157,127,4,12,0,0,1,0,0,0,1,0,0,0,0,8437,282,127,6,210,-108,-4,-517,-582,-15,186,380,-22,3,93,749.5360824742268,317.5128865979381,451.8556701030928,0.30927835051546393,0.341,50,202,4,12,0,0,1,0,0,0,1,0,0,0,0,8010,9,-72,-1,774,545,3,1892,1489,8,3441,3055,10,13,88,1392.680412371134,191.52061855670104,200.79896907216494,0.6572164948453608,0.61,80,26,4,14,0,0,1,0,0,0,0,0,1,0,0,8005,421,-114,-1,610,-112,4,2000,130,4,2695,291,0,12,17,913.9561855670103,165.1159793814433,283.37628865979383,3.054123711340206,0.659,5000.96799297694,0.2,14129.046960074837,4554.923427064474,0.0,10616.292808697393,5508.947923427105,0.2,14498.907269170322,4428.719105006134,0.2,12311.902087005079,0.23076923076923078,0.38461538461538464,0.38461538461538464,NEUTRAL,0.23076923076923078,0.38461538461538464,BOTSIDE,376.268,498.28,929.15,757.669,2,3,0,5,19,18,9,0.3333333333333333,0.4444444444444444,2.888888888888889,5.666666666666667,138.984,SKIRMISH,11,0.45454545454545453,0.45454545454545453,2.0,5.090909090909091,20,0.4,0.45,2.4,5.35,1,1,4,0,3,0,0,3,2,DRAGON,GRUBS_HERALD,MIXED,NONE,SPLIT_1_3_1,TOP,FAST,SPLIT,YES,4,1,11,3,1,3,0
EUW1_7736125834,200,0,25.866666666666667,16.3.745.7600,420,19,126,4,21,0,0,1,0,0,0,0,0,0,1,0,8008,-1215,-680,-14,-874,-487,-21,-1704,-1763,-36,-631,-422,-31,4,55,679.7164948453608,202.5,202.5,0.7731958762886598,0.474,91,131,4,11,0,0,1,0,0,1,0,0,0,0,0,8010,-380,-355,-8,-560,-661,-21,-755,-1385,-19,-1179,-2131,-33,2,64,19,626.7139175257732,0.0,0.0,0.3865979381443299,0.368,127,157,4,12,0,0,1,0,0,0,1,0,0,0,0,8112,-282,-127,-6,-210,108,4,517,582,15,-186,-380,22,2,97,586.159793814433,158.04123711340205,158.04123711340205,0.6958762886597938,0.263,202,50,4,21,0,0,1,0,0,0,0,0,0,1,0,8021,-9,72,1,-774,-545,-3,-1892,-1489,-8,-3441,-3055,-10,5,85,620.1030927835052,0.0,14.033505154639174,0.23195876288659795,0.526,26,80,4,7,0,0,1,0,1,0,0,0,0,0,0,8214,-421,114,1,-610,112,-4,-2000,-130,-4,-2695,-291,0,6,17,359.4201030927835,49.600515463917525,49.600515463917525,3.247422680412371,0.579,5192.548323163254,0.2,12401.806199098583,5874.210636898609,0.0,11804.730958391216,5175.964190935466,0.0,12662.227963514162,2657.4111722159737,0.4,7779.557378154621,0.15384615384615385,0.5384615384615384,0.3076923076923077,MID,0.15384615384615385,0.3076923076923077,BOTSIDE,,,,1000.308,0,0,0,0,8,10,6,0.16666666666666666,0.6666666666666666,3.5,6.5,188.084,SKIRMISH,5,0.0,0.8,3.2,7.0,11,0.09090909090909091,0.7272727272727273,3.3636363636363638,6.7272727272727275,0,0,1,0,0,0,0,1,0,NONE,NONE,TEAMFIGHT,NONE,SPLIT_1_3_1,NEUTRAL,MID,SPLIT,NO,0,0,1,0,0,0,0
EUW1_7736037717,100,1,32.75,16.3.745.7600,420,7,150,4,14,0,0,1,0,0,0,0,0,1,0,0,8112,105,62,5,-260,-416,7,-941,-1489,-3,-314,15,4,1,69,605.2519083969465,112.97709923664122,112.97709923664122,0.8854961832061069,0.268,121,35,4,11,0,0,1,0,0,1,0,0,0,0,0,8369,-182,-112,-4,-656,-419,-13,-1566,-1081,-27,-302,-343,-17,4,74,3,985.6793893129772,143.3587786259542,752.0,1.0687022900763359,0.415,134,711,4,6,0,0,1,1,0,0,0,0,0,0,0,8214,408,405,9,804,434,18,1155,489,18,479,-805,18,4,95,684.3358778625955,355.8473282442748,466.35114503816794,0.6412213740458015,0.293,29,202,4,21,0,0,1,0,0,0,0,0,0,1,0,8005,-643,-275,-14,105,-837,-11,1502,-156,-5,1925,402,-7,7,81,1634.9923664122136,321.0381679389313,1051.0534351145038,0.5190839694656488,0.61,117,43,4,7,0,0,1,0,1,0,0,0,0,0,0,8214,-176,-27,6,-595,96,10,130,483,7,-166,836,3,6,19,282.381679389313,80.27480916030534,207.4198473282443,2.351145038167939,0.659,4857.3138292770145,0.0,12297.00914856942,5198.797157697727,0.2,14844.625222618455,2771.0884423201724,0.4,7555.910269451326,5375.689669579994,0.0,13008.018603922736,0.15384615384615385,0.46153846153846156,0.38461538461538464,NEUTRAL,0.15384615384615385,0.38461538461538464,BOTSIDE,1089.033,522.772,,865.179,0,1,0,1,9,16,6,0.16666666666666666,0.6666666666666666,3.1666666666666665,6.333333333333333,165.545,TEAMFIGHT,7,0.2857142857142857,0.42857142857142855,3.7142857142857144,5.857142857142857,13,0.23076923076923078,0.5384615384615384,3.4615384615384617,6.076923076923077,0,2,0,0,2,0,0,1,2,GRUBS,GRUBS_HERALD,TEAMFIGHT,TEAMFIGHT,SPLIT_1_3_1,BOT,MID,SPLIT,NO,3,1,8,1,0,1,0
EUW1_7736037717,200,0,32.75,16.3.745.7600,420,150,7,4,12,0,0,1,0,0,0,1,0,0,0,0,8021,-105,-62,-5,260,416,-7,941,1489,3,314,-15,-4,3,62,546.0763358778626,123.14503816793894,126.19847328244275,0.8244274809160306,0.29,35,121,11,14,0,0,0,0,0,1,0,0,1,0,0,8229,182,112,4,656,419,13,1566,1081,27,302,343,17,9,80,2,706.412213740458,137.09923664122138,631.2977099236641,0.549618320610687,0.645,711,134,4,14,0,0,1,0,0,0,0,0,1,0,0,8112,-408,-405,-9,-804,-434,-18,-1155,-489,-18,-479,805,-18,2,77,700.2442748091603,121.34351145038168,121.34351145038168,0.48854961832061067,0.419,202,29,4,21,0,0,1,0,0,0,0,0,0,1,0,8021,643,275,14,-105,837,11,-1502,156,5,-1925,-402,7,8,92,856.2748091603054,127.96946564885496,127.96946564885496,0.48854961832061067,0.581,43,117,4,7,0,0,1,0,1,0,0,0,0,0,0,8229,176,27,-6,595,-96,-10,-130,-483,-7,166,-836,-3,8,9,340.7328244274809,52.732824427480914,62.900763358778626,2.7786259541984735,0.581,4710.656840549399,0.4,14691.18800505936,4538.051069628039,0.0,11317.08522544564,5096.058910351963,0.0,13242.436633792135,3159.2595705932754,0.6,12948.779595004311,0.15384615384615385,0.46153846153846156,0.38461538461538464,NEUTRAL,0.15384615384615385,0.38461538461538464,BOTSIDE,394.126,536.08,,928.613,2,2,0,4,12,11,8,0.375,0.5,2.625,5.625,165.545,TEAMFIGHT,5,0.2,0.4,4.6,6.2,13,0.3076923076923077,0.46153846153846156,3.3846153846153846,5.846153846153846,0,1,2,0,1,1,0,1,3,DRAGON,MIXED,TEAMFIGHT,TEAMFIGHT,SPLIT_1_3_1,NEUTRAL,FAST,SPLIT,YES,2,0,3,0,0,2,0
EUW1_7735976725,100,1,35.6,16.3.745.7600,420,2,24,3,4,0,1,1,0,0,0,0,0,0,0,0,8010,1122,868,13,1323,574,28,1232,897,39,1438,453,32,4,88,889.5505617977527,359.2415730337078,470.53370786516854,0.8146067415730337,0.333,163,36,4,11,0,0,1,0,0,1,0,0,0,0,0,8128,232,73,-1,1009,446,6,898,724,18,2873,2306,39,5,78,15,1088.1741573033707,215.67415730337078,1011.376404494382,0.7584269662921348,0.5,61,105,4,12,0,0,1,0,0,0,1,0,0,0,0,8230,356,194,4,429,566,5,571,974,6,707,1015,11,7,67,921.7977528089888,129.63483146067415,215.92696629213484,0.898876404494382,0.583,81,119,4,21,0,0,1,0,0,0,0,0,0,1,0,8005,-602,-219,-8,-2470,-1058,-28,-4110,-1410,-39,-4470,-976,-40,1,73,973.0337078651685,209.91573033707866,362.4157303370786,0.8426966292134831,0.417,518,555,4,7,0,0,1,0,1,0,0,0,0,0,0,8229,-11,-18,5,-34,-272,10,-203,-807,8,77,58,11,5,22,498.00561797752806,35.955056179775276,46.60112359550562,4.634831460674157,0.472,4046.186058534617,0.4,14765.326952018368,5730.459259369249,0.2,14580.045987581794,4314.90191604376,0.4,13599.966213193324,4954.1489263363355,0.2,12926.988241659386,0.23076923076923078,0.5384615384615384,0.23076923076923078,MID,0.23076923076923078,0.23076923076923078,NEUTRAL,1098.835,,927.783,762.78,0,0,0,0,11,12,10,0.5,0.4,1.9,4.1,54.671,PICK,5,0.0,1.0,4.6,8.8,15,0.3333333333333333,0.6,2.8,5.666666666666667,1,0,2,0,1,0,0,1,0,NONE,NONE,TEAMFIGHT,PICK,STANDARD,TOP,MID,SPLIT,YES,3,0,7,1,1,0,0
EUW1_7735976725,200,0,35.6,16.3.745.7600,420,24,2,4,14,0,0,1,0,0,0,0,0,1,0,0,8008,-1122,-868,-13,-1323,-574,-28,-1232,-897,-39,-1438,-453,-32,2,60,518.5674157303371,225.1123595505618,393.23033707865164,1.2359550561797752,0.29,36,163,4,11,0,0,1,0,0,1,0,0,0,0,0,8021,-232,-73,1,-1009,-446,-6,-898,-724,-18,-2873,-2306,-39,6,74,2,726.9943820224719,6.179775280898876,903.7640449438202,1.2078651685393258,0.516,105,61,4,12,0,0,1,0,0,0,1,0,0,0,0,8112,-356,-194,-4,-429,-566,-5,-571,-974,-6,-707,-1015,-11,5,62,647.9775280898876,99.46629213483146,99.46629213483146,1.2359550561797752,0.516,119,81,4,21,0,0,1,0,0,0,0,0,0,1,0,8008,602,219,8,2470,1058,28,4110,1410,39,4470,976,40,4,101,847.443820224719,173.17415730337078,535.9831460674158,0.42134831460674155,0.452,555,518,4,14,0,0,1,0,0,0,0,0,1,0,0,9923,11,18,-5,34,272,-10,203,807,-8,-77,-58,-11,6,12,415.7022471910112,24.634831460674157,24.634831460674157,3.4831460674157304,0.516,4127.975242234699,0.2,11384.848923020454,3344.5598074198074,0.6,14046.056706421201,5473.286023352817,0.2,14834.337497846003,2974.4923090735138,0.4,8160.1439325541305,0.3076923076923077,0.23076923076923078,0.46153846153846156,BOT,0.3076923076923077,0.46153846153846156,BOTSIDE,368.031,502.884,,696.101,2,3,0,5,11,14,9,0.4444444444444444,0.4444444444444444,2.0,4.555555555555555,80.061,PICK,6,0.3333333333333333,0.6666666666666666,3.8333333333333335,7.333333333333333,15,0.4,0.5333333333333333,2.7333333333333334,5.666666666666667,0,1,1,0,1,2,1,0,3,DRAGON,GRUBS_HERALD,TEAMFIGHT,PICK,STANDARD,NEUTRAL,FAST,SPLIT,YES,2,1,3,0,0,3,0
